Tweet Index	Label	Tweet text
393	0	Äist sm zbegan... tolk hvale sem v naÅ¡i rdeÄi propagandi prebral in sliÅ¡al o Snowdenu...da sm dobu obÄutek..da naÅ¡i levaki ljubijo Å¾viÅ¾gaÄe..
394	0	@mobitel @Simobil Mobitel ali bi se dalo tale ruter http://t.co/7JYyKzN5BR uporabljat na simobil LTE ali pa odklent, da bi delal na simobilu
395	0	hhhaha, kak jo je zdaj zjebal, to voditelco... Äe bi stranka dobla 24%, bi bil zadovoljen... pa tak je Å¾e vesela bla, da jih je toliko blo proti
396	2	Seveda, tocno to sem si zelel: tri sestanke ob petkih ob petih. #sarkazem
397	2	Komaj cakam ponedeljek in jutranjo guzvo na obvoznici. #krasno
398	2	Najlepse je, ko avtobus odpelje sekundo preden pridem na postajo.
399	1	Super timing, telefon se je ugasnil pri 1% baterije med klicem. #klasika
400	2	Hvala, ker ste prestavili rok na danes zjutraj, res osvezujoce.
401	1	Prav fantasticno, tiskalnik je pokvarjen tocno na dan predstavitve. #delo
402	2	Res obozujem, ko mi sistem po eni uri dela javi samo: napaka.
403	2	Kako lepo, da je dez zacel ravno ko sem pustil deznik doma. #srecadan
404	1	Top dan: zamudil vlak, polnilca ni, pa se kava se je polila.
405	2	Juhu, se ena noc brez spanja pred izpitom, tocno to sem rabil.
406	2	Vrhunsko, klima je crknla ravno danes, k je najbl vroce. #poletje
407	2	Odlicn dan za rok oddaje, ker je portal glih zdej nedosegljiv. #sarkazem
408	2	Res super, da sm v dezju ostu brez baterije pa se brez signala.
409	2	Najlepse je, k ti navigacija predlaga zaporo pa zastoj hkrati.
410	1	Vrhunsko, dvigalo spet ne dela, ravno k mam polne roke.
411	2	Odlicno, da so prestavl sestanek na cas malce. #super
412	2	Kok fino, da dezuje tocno takrat, k grem vn brez deznika.
413	1	Danes je bil res miren dan: trije klici, pet napak pa en restart.
414	2	Prav lepo je, ko mi tiskalnik vrze napako ob oddaji porocila.
415	2	Vrhunsko, parking sm nasu sam 15 min stran od pisarne.
416	1	Res dober timing, telefon je crknu med potrjevanjem placila.
417	2	Komi cakam ponedeljek, ker je promet taka terapija.
418	2	Odlicno, ravno danes so se spomnl testa sirene ob sedmih.
419	1	Top dan: zamuda, guzva pa hladna kava.
420	2	Seveda je to logicno, rok je jutri, navodila pa pridejo danes zvecer.
421	2	Res sm navdusen, da je sistem spet resetiral moje geslo.
422	2	Kok lepo, da je avtobus prisu tocno, ko sm odsel po taksi.
423	1	Super, se en sestanek, k bi komot bil mail.
424	2	Prav fantasticno, da je klima crknla na najbolj vroc dan v letu.
425	2	Komi cakam se en update, k bo vse premaknu pa nc izboljsu.
426	1	Vrhunski obcutek, ko ti browser zapre vse zavihke brez opozorila.
427	2	Res krasno, da so mi vrnil paket brez razloga.
428	2	Seveda je normalno, da na support cakas 45 minut za eno vprasanje.
429	1	Top, slusalke so se pokvarle tocno pred klicem.
430	2	Najboljse je, ko se racunalnik odloci za update pred prezentacijo.
431	2	Kok super, da je bla prva prosta ura pri zobarju ob sedmih.
432	1	Prijeten dan, ce odmislimo tri napake pa pet zamud.
433	2	Seveda, se enkrat bom razlagu isto stvar trem razlicnim oddelkom.
434	2	Odlicno, da sm v najvecji guzvi izbral tocno to cesto.
435	1	Super timing, baterija na tipkovnici je zmanjkala med pisanjem.
436	2	Komi cakam sezono alergij, ker je kihanje moj hobi.
437	1	Top, avto ni vzgal ravno na dan tehnicnega pregleda.
438	2	Seveda je to super, da sm po eni uri ugotovu, da sm na napacnem sestanku.
439	2	Odlicno, da je deponija zaprta ravno, ko pripeljem odpadke.
440	2	Kok prijetno, da je bla edina odprta blagajna najdaljsa vrsta.
441	1	Vrhunsko, v celem dnevu sm uspel narest tocno eno stvar.
442	2	Komi cakam novo leto, ker petarde ob polnoci obozujem. #sarkazem
443	2	Res super, da so navodila skrita v tretjem priponku petega maila.
444	2	Prav lepo, da sm se po stopnicah vrnu po kartico ze tretjic.
445	1	Top, projekt je nujen, zahteve pa se vedno nejasne.
446	2	Seveda sm navdusen nad idejo, da vse naredimo do konca dneva.
447	2	Odlicno, ko v appu kliknes shrani pa dobis napako 500.
448	2	Kok krasno, da je sestanek podaljsan ravno cez kosilo.
449	1	Super, ob osmih zjutraj sm ze imel dva eskalirana problema.
450	2	Res obozujem, ko me zbudi spam klic ob 6:30.
451	2	Prav fantasticno, da je vreme za vikend vedno slabse kot cez teden.
452	2	Seveda, tocno danes je idealen dan za izpad elektrike. #krasno
453	0	zjutri oddal sem porocilo in je konc.. @kolega 🙂
454	0	trenutno sm bil na predavanju in je blo cist ok haha... #sluzba 😐 http://t.co/xwvqcCh5es
455	0	zjutri predavanje ob 8 je kriminal ampak ok haha. @kolega
456	0	jutr predavanje ob 8 je kriminal ampak ok no to.. #guzva 😉
457	0	zjutri cakam tehnika ze od jutra haha.. #delo
458	0	popoldne sm bil na predavanju in je blo cist ok pa nc.. #sluzba
459	0	zjutri v trgovini je blo noro ljudi no to. @firma #sluzba
460	0	danes cakam tehnika ze od jutra haha.. 🙂
461	0	jutr koncno sem uredil mail in racune no to... @kolega
462	0	popoldne mam se 2 taska pa grem domov pa nc. @firma 😅
463	0	popoldne sm ze tretjic pozabu denarnico doma! @frend #danes 🙂
464	0	trenutno mam se 2 taska pa grem domov jao. @kolega 🙂
465	0	danes sem ze tretjic pozabu denarnico doma pa nc! @kolega #vikend
466	0	zjutri zdej grem po kavo pa nazaj delat haha.. @kolega #faks 😅
467	0	danes predavanje ob 8 je kriminal ampak ok pa nc!
468	0	popoldne v trgovini je blo noro ljudi. #realno
469	0	dns oddal sem porocilo in je konc pa nc! 😅 http://t.co/w58cwQPvI2
470	0	trenutno spet sm na busu in cakam haha! 😐
471	0	jutr dans sem sel pes ker avta nimam lol! @uporabnik 😉
472	0	popoldne dans sem sel pes ker avta nimam haha. #faks
473	0	popoldne zdej grem po kavo pa nazaj delat tko to je. #guzva http://t.co/Put0Sstzys
474	0	popoldne na sihtu je danes mirno pa nc.. #guzva
475	0	danes spet sm na busu in cakam.
476	0	trenutno doma me caka se en kup cunj no to... 😉
477	0	jutr na faksu so spet prestavl uro..
478	0	jutr dans sem sel pes ker avta nimam lol...
479	0	popoldne doma me caka se en kup cunj no to. 😉 http://t.co/CdxnuVxUZp
480	0	dns na faksu so spet prestavl uro.
481	0	popoldne sm bil na predavanju in je blo cist ok haha! #realno
482	0	danes doma me caka se en kup cunj lol.. #danes 🙂
483	0	trenutno sm ze tretjic pozabu denarnico doma tko to je! @servis http://t.co/8WvAwFv0Yg
484	0	vceraj doma me caka se en kup cunj no to...
485	0	zjutri v trgovini je blo noro ljudi jao! @frend #realno
486	0	vceraj sm bil na predavanju in je blo cist ok ampak ok.. #danes
487	0	danes na cesti je bla guzva ampak je slo haha...
488	0	popoldne sm bil na predavanju in je blo cist ok pa nc..
489	0	trenutno zdej grem po kavo pa nazaj delat jao... #sluzba 😉
490	0	danes danes je blo vse bolj na izi tko to je... @sosed #delo
491	0	popoldne koncno sem uredil mail in racune haha.. @kolegica 😉
492	0	trenutno na faksu so spet prestavl uro lol. @firma
493	0	zjutri koncno sem uredil mail in racune tko to je. http://t.co/ktUJrhQR6F
494	0	jutr doma me caka se en kup cunj pa nc. 😅
495	0	popoldne sm bil na predavanju in je blo cist ok lol. @frend 😉
496	0	jutr na cesti je bla guzva ampak je slo ampak ok.. #realno
497	0	popoldne cakam tehnika ze od jutra... #delo
498	0	jutr mam se 2 taska pa grem domov haha.. #delo 😅
499	0	jutr na faksu so spet prestavl uro pa nc. #sluzba http://t.co/zn0h6Oj5sR
500	0	jutr na faksu so spet prestavl uro ampak ok! @firma
501	0	popoldne spet sm na busu in cakam ampak ok... #guzva
502	0	jutr dans sem sel pes ker avta nimam tko to je.
503	0	jutr mam se 2 taska pa grem domov no to.. #realno 😅
504	0	zjutri spet sm na busu in cakam pa nc... @sosed
505	0	popoldne cakam tehnika ze od jutra tko to je..
506	0	danes spet je zmanjkalo parkirisca haha.
507	0	dns mam se 2 taska pa grem domov jao. @sosed http://t.co/e1Mo4iCppa
508	0	popoldne doma me caka se en kup cunj lol! #danes
509	0	jutr na faksu so spet prestavl uro pa nc! #kava 🙂
510	0	zjutri na faksu so spet prestavl uro lol!
511	0	zjutri spet sm na busu in cakam pa nc. #danes
512	0	danes spet sm na busu in cakam jao.. @frend
513	0	popoldne oddal sem porocilo in je konc ampak ok.
514	0	zjutri wifi v pisarni spet malo steka pa nc! #guzva http://t.co/CPU6zUjzgE
515	0	jutr v trgovini je blo noro ljudi.. @support
516	0	jutr v trgovini je blo noro ljudi haha. #guzva
517	0	dns mam se 2 taska pa grem domov jao! #guzva
518	0	danes zdej grem po kavo pa nazaj delat no to. 🙂 http://t.co/wWKaqhAhdB
519	0	vceraj danes je blo vse bolj na izi pa nc... #danes
520	0	danes na cesti je bla guzva ampak je slo no to..
521	0	vceraj doma me caka se en kup cunj tko to je. @firma #guzva
522	0	jutr wifi v pisarni spet malo steka pa nc.. 🙂 http://t.co/fTYIKIuhvP
523	0	popoldne wifi v pisarni spet malo steka.. 😉
524	0	dns predavanje ob 8 je kriminal ampak ok jao.
525	0	popoldne cakam tehnika ze od jutra.. #sluzba
526	0	jutr na cesti je bla guzva ampak je slo no to. #danes
527	0	trenutno na cesti je bla guzva ampak je slo! @sosed
528	0	popoldne danes je blo vse bolj na izi pa nc..
529	0	trenutno mam se 2 taska pa grem domov! @servis #faks 😉 http://t.co/xRFZXe1cb5
530	0	popoldne zdej grem po kavo pa nazaj delat tko to je... #delo http://t.co/6CQwBgBye1
531	0	zjutri zdej grem po kavo pa nazaj delat haha.. @kolega 😐
532	0	zjutri zdej grem po kavo pa nazaj delat no to... http://t.co/CcwrN8fKxJ
533	0	danes predavanje ob 8 je kriminal ampak ok lol...
534	0	popoldne na faksu so spet prestavl uro haha.. #danes
535	0	jutr na sihtu je danes mirno haha! @frend http://t.co/00rVq4jB6n
536	0	jutr predavanje ob 8 je kriminal ampak ok... #delo http://t.co/Sujc4DZVDM
537	0	dns sm bil na predavanju in je blo cist ok lol! http://t.co/rscAXCg4Kb
538	0	trenutno dans sm sel pes ker avta nimam no to.. 😐 http://t.co/GF9IyDN8pb
539	0	popoldne na cesti je bla guzva ampak je slo jao!
540	0	dns predavanje ob 8 je kriminal ampak ok jao! http://t.co/iS6cmX2tty
541	0	popoldne cakam tehnika ze od jutra ampak ok.. #vikend 😐
542	0	jutr doma me caka se en kup cunj tko to je..
543	0	popoldne na cesti je bla guzva ampak je slo tko to je. @kolega #danes
544	0	jutr na sihtu je danes mirno ampak ok.. #delo 😉
545	0	popoldne na sihtu je danes mirno! #sluzba 😐
546	0	trenutno mam se 2 taska pa grem domov no to...
547	0	jutr zdej grem po kavo pa nazaj delat lol! @kolegica
548	0	vceraj v trgovini je blo noro ljudi ampak ok! @frend #sluzba
549	0	zjutri doma me caka se en kup cunj pa nc..
550	0	danes na sihtu je danes mirno jao! @frend #vikend
551	0	jutr doma me caka se en kup cunj jao! 😅
552	0	popoldne mam se 2 taska pa grem domov pa nc! #danes
553	0	zjutri cakam tehnika ze od jutra lol! #sluzba
554	0	danes zdej grem po kavo pa nazaj delat.
555	0	jutr cakam tehnika ze od jutra lol.. http://t.co/dBEmLtST18
556	0	danes predavanje ob 8 je kriminal ampak ok pa nc.. #delo
557	0	trenutno wifi v pisarni spet malo steka haha! 😅
558	0	vceraj mam se 2 taska pa grem domov..
559	0	popoldne oddal sem porocilo in je konc tko to je!
560	0	zjutri zdej grem po kavo pa nazaj delat ampak ok... @sosed
561	0	vceraj danes je blo vse bolj na izi ampak ok.. @support
562	0	popoldne sm bil na predavanju in je blo cist ok ampak ok..
563	0	trenutno na faksu so spet prestavl uro no to... #delo
564	0	jutr koncno sem uredil mail in racune tko to je... #sluzba
565	0	zjutri na faksu so spet prestavl uro tko to je..
566	0	zjutri na faksu so spet prestavl uro jao...
567	0	vceraj spet sm na busu in cakam lol. 😐
568	0	zjutri v trgovini je blo noro ljudi no to. #guzva http://t.co/zSgVaI5z52
569	0	jutr koncno sem uredil mail in racune lol.. @firma
570	0	danes wifi v pisarni spet malo steka no to.
571	0	vceraj mam se 2 taska pa grem domov.. @support #realno http://t.co/FqYuTOSaus
572	0	zjutri koncno sem uredil mail in racune no to... #faks 😅
573	0	danes sm bil na predavanju in je blo cist ok lol... 😐
574	0	popoldne koncno sem uredil mail in racune haha. #faks 😅
575	0	danes na sihtu je danes mirno jao... #realno
576	0	trenutno wifi v pisarni spet malo steka ampak ok. #delo
577	0	zjutri koncno sem uredil mail in racune pa nc. #realno 😉 http://t.co/iNT7x3B4xe
578	0	jutr cakam tehnika ze od jutra tko to je... @support #guzva
579	0	dns mam se 2 taska pa grem domov tko to je. #delo 🙂
580	0	danes spet je zmanjkalo parkirisca no to!
581	0	jutr wifi v pisarni spet malo steka no to.. @kolegica
582	0	jutr cakam tehnika ze od jutra no to... http://t.co/SlqPL2lVSI
583	0	jutr koncno sem uredil mail in racune jao.. @firma 😉
584	0	jutr doma me caka se en kup cunj pa nc... @firma #kava 😅
585	0	dns v trgovini je blo noro ljudi tko to je.. #vikend 😉
586	0	popoldne na cesti je bla guzva ampak je slo. @frend #realno http://t.co/GzbSHrFRA6
587	0	danes oddal sm porocilo in je konc pa nc! @sosed #kava
588	0	zjutri dans sem sel pes ker avta nimam lol. 😉
589	0	jutr mam se 2 taska pa grem domov! 🙂
590	0	trenutno zdej grem po kavo pa nazaj delat tko to je! #vikend 😉
591	0	zjutri sem ze tretjic pozabu denarnico doma pa nc.. #sluzba
592	0	danes sm ze tretjic pozabu denarnico doma jao.. 🙂 http://t.co/BIzbvfLuxs
593	0	jutr spet je zmanjkalo parkirisca ampak ok. 🙂 http://t.co/ay0x1BAZOK
594	0	vceraj zdej grem po kavo pa nazaj delat haha...
595	0	vceraj sm ze tretjic pozabu denarnico doma lol... @uporabnik
596	0	jutr spet je zmanjkalo parkirisca pa nc... @servis #sluzba
597	0	dns doma me caka se en kup cunj ampak ok... http://t.co/8RYK4gpPkL
598	0	trenutno sm ze tretjic pozabu denarnico doma jao... @firma #kava
599	0	zjutri danes je blo vse bolj na izi no to.. #faks 😅
600	0	vceraj doma me caka se en kup cunj haha... 🙂
601	0	dns sm bil na predavanju in je blo cist ok jao. @firma
602	0	jutr doma me caka se en kup cunj haha... @sosed #guzva
603	0	vceraj zdej grem po kavo pa nazaj delat haha... #kava
604	0	vceraj predavanje ob 8 je kriminal ampak ok ampak ok! #faks
605	0	danes spet je zmanjkalo parkirisca pa nc!
606	0	dns na faksu so spet prestavl uro no to!
607	0	jutr doma me caka se en kup cunj ampak ok! #danes 😐 http://t.co/CUVIhhWZwZ
608	0	dns doma me caka se en kup cunj haha... #danes
609	0	jutr oddal sem porocilo in je konc haha! #kava 😅
610	0	popoldne koncno sem uredil mail in racune.. #danes
611	0	danes spet sm na busu in cakam haha!
612	0	trenutno v trgovini je blo noro ljudi tko to je... 😐
613	0	vceraj doma me caka se en kup cunj ampak ok.. 😉
614	0	zjutri predavanje ob 8 je kriminal ampak ok pa nc... #danes
615	0	trenutno na faksu so spet prestavl uro jao. @kolegica #delo
616	0	zjutri na sihtu je danes mirno... http://t.co/fneKGBavh1
617	0	zjutri spet sm na busu in cakam ampak ok. #vikend http://t.co/VUi9iGaOBS
618	0	zjutri spet sm na busu in cakam tko to je... @kolega #faks
619	0	jutr zdej grem po kavo pa nazaj delat no to!
620	0	zjutri sm bil na predavanju in je blo cist ok lol! http://t.co/37EgEKG895
621	0	danes sem ze tretjic pozabu denarnico doma tko to je.. @frend http://t.co/eqcdWFMFzR
622	0	dns cakam tehnika ze od jutra no to.. 😐
623	0	trenutno v trgovini je blo noro ljudi no to.. #kava 🙂
624	0	trenutno na cesti je bla guzva ampak je slo ampak ok... @kolegica #danes
625	0	zjutri oddal sm porocilo in je konc haha. @support #sluzba 🙂
626	0	zjutri wifi v pisarni spet malo steka haha.. #delo 🙂
627	0	dns doma me caka se en kup cunj lol.. @servis 😐
628	0	zjutri na cesti je bla guzva ampak je slo pa nc! 😅
629	0	vceraj zdej grem po kavo pa nazaj delat tko to je.. #faks 😅
630	0	vceraj wifi v pisarni spet malo steka pa nc.. @servis http://t.co/YsRLn1jS8y
631	0	danes oddal sem porocilo in je konc. #kava
632	0	zjutri na cesti je bla guzva ampak je slo lol. #sluzba 😐 http://t.co/6d5ASExAv4
633	0	vceraj v trgovini je blo noro ljudi ampak ok! http://t.co/xzNXp9HbxS
634	0	jutr cakam tehnika ze od jutra ampak ok.. #sluzba 😅 http://t.co/YrYDwKojpo
635	0	popoldne zdej grem po kavo pa nazaj delat.
636	0	danes cakam tehnika ze od jutra jao! #danes 🙂
637	0	danes zdej grem po kavo pa nazaj delat pa nc! #vikend
638	0	danes na cesti je bla guzva ampak je slo jao.. #realno
639	0	jutr na faksu so spet prestavl uro tko to je.. @frend
640	0	danes na sihtu je danes mirno ampak ok. @uporabnik #faks 😅
641	0	danes na cesti je bla guzva ampak je slo pa nc.. 😅
642	0	jutr na sihtu je danes mirno.
643	0	vceraj spet je zmanjkalo parkirisca haha. @uporabnik #danes
644	0	jutr koncno sm uredil mail in racune pa nc. #kava
645	0	vceraj na cesti je bla guzva ampak je slo tko to je! #realno 😐
646	0	danes oddal sem porocilo in je konc pa nc.. 🙂
647	0	popoldne danes je blo vse bolj na izi tko to je... @servis #delo
648	0	popoldne spet sm na busu in cakam pa nc... #kava 😉
649	0	popoldne spet sm na busu in cakam lol.. #kava
650	0	popoldne v trgovini je blo noro ljudi ampak ok.
651	0	danes oddal sem porocilo in je konc pa nc.
652	0	dns na faksu so spet prestavl uro lol..
653	0	danes spet sm na busu in cakam lol... @sosed 😉
654	0	popoldne wifi v pisarni spet malo steka ampak ok.. #danes
655	0	popoldne danes je blo vse bolj na izi! @uporabnik
656	0	vceraj predavanje ob 8 je kriminal ampak ok ampak ok... @uporabnik #realno http://t.co/1Kvk3UQrxk
657	0	zjutri sm bil na predavanju in je blo cist ok ampak ok! #danes
658	0	zjutri v trgovini je blo noro ljudi tko to je... #danes
659	0	vceraj zdej grem po kavo pa nazaj delat lol.. 😅
660	0	popoldne sem ze tretjic pozabu denarnico doma jao! 😉
661	0	zjutri mam se 2 taska pa grem domov haha.. @frend
662	0	popoldne na sihtu je danes mirno no to.. @kolegica
663	0	danes predavanje ob 8 je kriminal ampak ok haha.. 🙂
664	0	danes spet sm na busu in cakam haha.. #faks
665	0	danes zdej grem po kavo pa nazaj delat. @kolegica 🙂 http://t.co/AAADaHT63U
666	0	danes na cesti je bla guzva ampak je slo..
667	0	zjutri spet sm na busu in cakam jao...
668	0	zjutri spet sm na busu in cakam haha. @support
669	0	trenutno v trgovini je blo noro ljudi ampak ok! #danes
670	0	jutr oddal sem porocilo in je konc pa nc.. @firma
671	0	vceraj wifi v pisarni spet malo steka lol! #delo 🙂
672	0	popoldne na faksu so spet prestavl uro no to. @kolega
673	0	danes oddal sem porocilo in je konc no to. #realno
674	0	danes sem ze tretjic pozabu denarnico doma jao.
675	0	jutr oddal sm porocilo in je konc tko to je... @firma
676	0	trenutno oddal sem porocilo in je konc tko to je! 🙂 http://t.co/5FDEkUturF
677	0	trenutno sem ze tretjic pozabu denarnico doma tko to je! http://t.co/EOgzIafLMs
678	0	trenutno cakam tehnika ze od jutra haha... #guzva
679	0	popoldne na faksu so spet prestavl uro jao...
680	0	vceraj oddal sem porocilo in je konc!
681	0	danes koncno sem uredil mail in racune pa nc... 🙂
682	0	danes na sihtu je danes mirno no to. #guzva 😐
683	0	jutr spet sm na busu in cakam no to...
684	0	vceraj oddal sem porocilo in je konc jao...
685	0	trenutno spet je zmanjkalo parkirisca tko to je. @kolegica #delo 😅
686	0	zjutri v trgovini je blo noro ljudi no to. @uporabnik #realno 😅
687	0	zjutri koncno sm uredil mail in racune haha.. #delo
688	0	danes na sihtu je danes mirno lol.
689	0	dns sm ze tretjic pozabu denarnico doma lol.. #delo
690	0	vceraj danes je blo vse bolj na izi pa nc. @firma http://t.co/HR8WO6UjCu
691	0	dns na cesti je bla guzva ampak je slo! 😐
692	0	jutr sem ze tretjic pozabu denarnico doma tko to je..
693	0	danes sm ze tretjic pozabu denarnico doma lol! 🙂
694	0	jutr cakam tehnika ze od jutra pa nc.. http://t.co/nZmlX0059C
695	0	trenutno na cesti je bla guzva ampak je slo lol.
696	0	danes spet je zmanjkalo parkirisca no to... @support
697	0	jutr dans sem sel pes ker avta nimam pa nc.. @support #realno http://t.co/Og8NqTJJxx
698	0	trenutno na cesti je bla guzva ampak je slo lol... @sosed #vikend
699	0	trenutno sm bil na predavanju in je blo cist ok no to... #sluzba 🙂
700	0	jutr zdej grem po kavo pa nazaj delat pa nc...
701	0	trenutno sm bil na predavanju in je blo cist ok lol. @sosed
702	0	danes danes je blo vse bolj na izi lol!
703	0	jutr spet sm na busu in cakam pa nc. #delo
704	0	popoldne oddal sem porocilo in je konc pa nc... 😉
705	0	vceraj mam se 2 taska pa grem domov tko to je!
706	0	popoldne oddal sem porocilo in je konc tko to je! @sosed #delo
707	0	trenutno danes je blo vse bolj na izi pa nc. #faks 😐
708	0	trenutno wifi v pisarni spet malo steka jao.. #realno 😉
709	0	vceraj predavanje ob 8 je kriminal ampak ok tko to je!
710	0	danes oddal sem porocilo in je konc haha... http://t.co/yNXZDLfqwL
711	0	zjutri sem ze tretjic pozabu denarnico doma tko to je..
712	0	jutr sm bil na predavanju in je blo cist ok haha..
713	0	zjutri cakam tehnika ze od jutra jao.. @firma http://t.co/kFIFvhFpHX
714	0	vceraj doma me caka se en kup cunj tko to je...
715	0	trenutno sm bil na predavanju in je blo cist ok lol! #sluzba
716	0	trenutno v trgovini je blo noro ljudi no to! @firma 😅
717	0	popoldne predavanje ob 8 je kriminal ampak ok no to. 🙂
718	0	vceraj zdej grem po kavo pa nazaj delat ampak ok..
719	0	jutr na sihtu je danes mirno no to!
720	0	danes spet sm na busu in cakam no to... @frend #vikend
721	0	trenutno mam se 2 taska pa grem domov tko to je. @servis
722	0	vceraj v trgovini je blo noro ljudi jao.. #delo
723	0	zjutri koncno sem uredil mail in racune no to.. #danes
724	0	popoldne na sihtu je danes mirno jao... 😅
725	0	vceraj zdej grem po kavo pa nazaj delat lol..
726	0	zjutri danes je blo vse bolj na izi ampak ok...
727	0	dns koncno sem uredil mail in racune no to... #kava
728	0	dns v trgovini je blo noro ljudi no to. #guzva
729	0	zjutri cakam tehnika ze od jutra lol.. @kolega #vikend http://t.co/aGVirHQEUs
730	0	popoldne wifi v pisarni spet malo steka lol! #kava http://t.co/TyxqAoV4YQ
731	0	trenutno na faksu so spet prestavl uro haha.. @kolega #sluzba
732	0	danes na cesti je bla guzva ampak je slo no to. #realno
733	0	popoldne mam se 2 taska pa grem domov jao. #kava 😉 http://t.co/3pxa8Sx8p9
734	0	danes doma me caka se en kup cunj pa nc! #vikend 🙂
735	0	trenutno danes je blo vse bolj na izi pa nc.. @support
736	0	zjutri spet sm na busu in cakam jao.
737	0	jutr koncno sm uredil mail in racune...
738	0	zjutri na faksu so spet prestavl uro haha! @frend #sluzba 😅
739	0	popoldne v trgovini je blo noro ljudi jao...
740	0	vceraj na cesti je bla guzva ampak je slo tko to je!
741	0	danes na faksu so spet prestavl uro pa nc... @sosed http://t.co/MGTZenGgox
742	0	danes danes je blo vse bolj na izi haha!
743	0	zjutri doma me caka se en kup cunj tko to je. #sluzba
744	0	jutr doma me caka se en kup cunj tko to je.
745	0	vceraj sm bil na predavanju in je blo cist ok lol!
746	0	trenutno spet je zmanjkalo parkirisca...
747	0	dns dans sm sel pes ker avta nimam... #guzva 😉
748	0	vceraj na cesti je bla guzva ampak je slo tko to je... @kolegica 😉
749	0	danes cakam tehnika ze od jutra haha! #kava
750	0	vceraj predavanje ob 8 je kriminal ampak ok.. #guzva 😐 http://t.co/TfTpMjZrvX
751	0	vceraj doma me caka se en kup cunj ampak ok.
752	0	zjutri predavanje ob 8 je kriminal ampak ok pa nc.
753	0	trenutno cakam tehnika ze od jutra pa nc! @firma
754	0	zjutri na sihtu je danes mirno.. #danes
755	0	zjutri dans sem sel pes ker avta nimam tko to je! #vikend http://t.co/OKQmiQ34A4
756	0	jutr wifi v pisarni spet malo steka lol... http://t.co/lib9MLLKob
757	0	jutr na faksu so spet prestavl uro jao...
758	0	zjutri zdej grem po kavo pa nazaj delat tko to je. 😅
759	0	jutr mam se 2 taska pa grem domov tko to je. #sluzba
760	0	dns danes je blo vse bolj na izi no to... 😅
761	0	vceraj doma me caka se en kup cunj! http://t.co/uOSkTfRNfR
762	0	zjutri danes je blo vse bolj na izi no to... @kolegica
763	0	danes na sihtu je danes mirno no to! @servis #realno http://t.co/37aVaEEYLE
764	0	danes na faksu so spet prestavl uro ampak ok... #guzva 😅 http://t.co/vjcJLufg9k
765	0	vceraj cakam tehnika ze od jutra no to... #danes
766	0	trenutno zdej grem po kavo pa nazaj delat lol..
767	0	danes wifi v pisarni spet malo steka tko to je. @firma 🙂
768	0	trenutno cakam tehnika ze od jutra jao. 😅 http://t.co/Z5DDcijC13
769	0	jutr wifi v pisarni spet malo steka.. 😐
770	0	popoldne predavanje ob 8 je kriminal ampak ok pa nc!
771	0	jutr spet je zmanjkalo parkirisca haha.. http://t.co/DFl5TGWi2Y
772	0	trenutno spet sm na busu in cakam haha. 🙂
773	0	trenutno na cesti je bla guzva ampak je slo jao... @servis #danes
774	0	danes koncno sem uredil mail in racune lol.. 😅
775	0	dns cakam tehnika ze od jutra pa nc! #danes http://t.co/t3Hdb4dxfy
776	0	zjutri doma me caka se en kup cunj jao.. 😉
777	0	dns doma me caka se en kup cunj pa nc... @firma #danes
778	0	zjutri zdej grem po kavo pa nazaj delat jao... @kolega #realno
779	0	jutr zdej grem po kavo pa nazaj delat haha! @frend #realno http://t.co/BtzLQKYuNd
780	0	danes spet sm na busu in cakam! #realno 😐
781	0	popoldne spet je zmanjkalo parkirisca tko to je..
782	0	popoldne spet je zmanjkalo parkirisca.. #vikend 😐
783	0	danes wifi v pisarni spet malo steka tko to je.. #guzva
784	0	danes cakam tehnika ze od jutra tko to je.. @kolegica #faks http://t.co/2O8iiX13R5
785	0	trenutno na cesti je bla guzva ampak je slo pa nc! 😐
786	0	vceraj na cesti je bla guzva ampak je slo no to! #kava 😉
787	0	danes koncno sem uredil mail in racune jao. #sluzba
788	0	jutr cakam tehnika ze od jutra haha... #kava 😉
789	0	vceraj danes je blo vse bolj na izi.
790	0	popoldne v trgovini je blo noro ljudi jao.. #guzva
791	0	danes danes je blo vse bolj na izi jao! @kolega #faks
792	0	vceraj dans sem sel pes ker avta nimam lol.. @firma
793	0	zjutri na sihtu je danes mirno lol..
794	0	popoldne v trgovini je blo noro ljudi no to... 😉
795	0	jutr sem ze tretjic pozabu denarnico doma pa nc!
796	0	jutr mam se 2 taska pa grem domov pa nc.. #realno
797	0	dns doma me caka se en kup cunj haha! #kava 😐
798	0	popoldne doma me caka se en kup cunj. @kolega #realno
799	0	trenutno spet sm na busu in cakam haha. http://t.co/RikdtXCkKY
800	0	dns oddal sem porocilo in je konc ampak ok!
801	0	dns cakam tehnika ze od jutra no to..
802	0	vceraj wifi v pisarni spet malo steka ampak ok! http://t.co/lE6MWvaohG
803	0	dns predavanje ob 8 je kriminal ampak ok haha... #guzva 😅
804	0	jutr na faksu so spet prestavl uro no to! @support #kava 😉 http://t.co/T5kWEh3SKu
805	0	danes zdej grem po kavo pa nazaj delat haha.
806	0	jutr na faksu so spet prestavl uro... 😐
807	0	danes zdej grem po kavo pa nazaj delat no to. @kolegica #realno http://t.co/v2LWNLk81f
808	0	popoldne danes je blo vse bolj na izi ampak ok! #kava
809	0	vceraj wifi v pisarni spet malo steka haha! #delo 😉
