Tweet index	Label	Tweet text
1537	1	res fajn, zobozdravnik je bil ob 7ih zjutri haha.. @kolega
1538	1	top, support odgovarja ze 3 dni haha.. #seveda
1539	1	top, dvigalo ne dela k mam polne roke. #klasika
1540	1	odlicno, tiskalnik je vrgu error pred oddajo haha. @support
1541	1	super, sistem me je odjavil tocno ob shranjevanju pa nc.. #klasika 🤡 http://t.co/nRn2BYjs71
1542	1	prav lepo, dez je zacel tocno brez deznika tko to je!
1543	1	res fajn, vsi maili so prisli tik pred odhodom tko to je.. #topdan 😑
1544	1	krasno, budilka ni zvonla in sm zamudu pa nc... @firma
1545	1	krasno, parkiral sem 15 minut stran od firme ampak ok.. @frend
1546	1	top, telefon je crknu ravno med klicem ampak ok. 🤡 http://t.co/SJ6TSER69n
1547	1	prav lepo, sistem me je odjavil tocno ob shranjevanju lol..
1548	1	super, zobozdravnik je bil ob 7ih zjutri pa nc.
1549	1	krasno, app je pozru vse neshranjeno no to. #krasno 😬
1550	1	odlicno, support odgovarja ze 3 dni tko to je... @support #super
1551	1	res fajn, update je razbil vse nastavitve pa nc! 😬
1552	1	krasno, vsi maili so prisli tik pred odhodom. @support #krasno
1553	1	super, dvigalo ne dela k mam polne roke tko to je.. #klasika
1554	1	res fajn, internet je padu med teams callom no to.. http://t.co/jYbcH76Yts
1555	1	res fajn, app je pozru vse neshranjeno no to.
1556	1	odlicno, support odgovarja ze 3 dni ampak ok. @firma #sarkazem
1557	1	hudo, support odgovarja ze 3 dni.. 🙄 http://t.co/O4IRGUNriV
1558	1	res fajn, klima je crknla na najbolj vroc dan tko to je... @frend
1559	1	hudo, sistem me je odjavil tocno ob shranjevanju. http://t.co/tcb7xvHZQA
1560	1	krasno, app je pozru vse neshranjeno jao. @kolegica http://t.co/mmNa5mQ5ao
1561	1	hudo, dvigalo ne dela ko mam polne roke no to... 😑
1562	1	krasno, vsi maili so prisli tik pred odhodom tko to je.. #seveda
1563	1	top, update je razbil vse nastavitve lol.
1564	1	top, tiskalnik je vrgu error pred oddajo pa nc. #topdan 😬
1565	1	res fajn, sistem me je odjavil tocno ob shranjevanju lol. 🙃
1566	1	prav lepo, v sluzbi so dodal se en sestanek no to. @firma #seveda 🙃
1567	1	krasno, zobozdravnik je bil ob 7ih zjutri ampak ok! 😑
1568	1	super, telefon je crknu ravno med klicem no to.. @kolegica #sarkazem http://t.co/x6FnMuSbB0
1569	1	krasno, sistem me je odjavil tocno ob shranjevanju no to! @kolega
1570	1	krasno, app je pozru vse neshranjeno jao.. @sosed #krasno
1571	1	super, parkiral sem 15 minut stran od firme.
1572	1	top, update je razbil vse nastavitve lol..
1573	1	res fajn, parkiral sem 15 minut stran od firme no to.. @sosed
1574	1	super, klima je crknla na najbolj vroc dan lol! 🤡
1575	1	prav lepo, klima je crknla na najbolj vroc dan tko to je... #super
1576	1	top, v sluzbi so dodal se en sestanek haha!
1577	1	res fajn, dez je zacel tocno brez deznika tko to je.. @kolegica
1578	1	hudo, klima je crknla na najbolj vroc dan! #seveda 😑
1579	1	odlicno, app je pozru vse neshranjeno lol! 🤡
1580	1	hudo, budilka ni zvonla in sm zamudu ampak ok.. http://t.co/geb51uf5wU
1581	1	top, sistem me je odjavil tocno ob shranjevanju pa nc.. @frend
1582	1	super, app je pozru vse neshranjeno no to!
1583	1	hudo, parkiral sem 15 minut stran od firme pa nc! @uporabnik #seveda
1584	1	hudo, telefon je crknu ravno med klicem jao... @uporabnik
1585	1	res fajn, tiskalnik je vrgu error pred oddajo jao. #topdan 🤡
1586	1	hudo, tiskalnik je vrgu error pred oddajo jao... #super
1587	1	super, update je razbil vse nastavitve jao! @frend
1588	1	hudo, dez je zacel tocno brez deznika pa nc.. @uporabnik 😬 http://t.co/DyRqxwF9AR
1589	1	top, zobozdravnik je bil ob 7ih zjutri lol! @frend 🤡
1590	1	super, telefon je crknu ravno med klicem no to. @firma http://t.co/aY1MjM2C2W
1591	1	super, internet je padu med teams callom! #seveda
1592	1	super, tiskalnik je vrgu error pred oddajo tko to je.. @firma
1593	1	prav lepo, sistem me je odjavil tocno ob shranjevanju... @firma #klasika http://t.co/hVl0UoyZsz
1594	1	odlicno, sistem me je odjavil tocno ob shranjevanju haha...
1595	1	hudo, app je pozru vse neshranjeno pa nc. 😬 http://t.co/UfK4wQQeq0
1596	1	prav lepo, zobozdravnik je bil ob 7ih zjutri ampak ok.. #topdan 🙄 http://t.co/Qz2uX6z1Cj
1597	1	odlicno, support odgovarja ze 3 dni tko to je. #topdan 🤡 http://t.co/XPkKlfyjub
1598	1	prav lepo, app je pozru vse neshranjeno lol.. #sarkazem
1599	1	res fajn, internet je padu med teams callom pa nc.. #klasika
1600	1	prav lepo, update je razbil vse nastavitve.. #klasika http://t.co/irSY1w8dBz
1601	1	top, dvigalo ne dela ko mam polne roke haha..
1602	1	hudo, dvigalo ne dela ko mam polne roke haha!
1603	1	krasno, parkiral sem 15 minut stran od firme haha... #krasno http://t.co/tGC36TeylV
1604	1	odlicno, budilka ni zvonla in sm zamudu jao. @uporabnik #klasika http://t.co/qt9LHZO7Lh
1605	1	odlicno, zgresu sm vlak za 20 sekund haha.. #super 🤡 http://t.co/OVeC4jMIKV
1606	1	super, vsi maili so prisli tik pred odhodom ampak ok.. #krasno 🤡
1607	1	hudo, zgresu sm vlak za 20 sekund lol.. 😑
1608	1	super, budilka ni zvonla in sm zamudu no to. #super
1609	1	prav lepo, dvigalo ne dela k mam polne roke pa nc...
1610	1	super, v sluzbi so dodal se en sestanek ampak ok! @uporabnik #topdan 🙃 http://t.co/V67ityNyFr
1611	1	super, klima je crknla na najbolj vroc dan pa nc. @frend #topdan 🤡
1612	1	hudo, app je pozru vse neshranjeno tko to je! #klasika
1613	1	hudo, v sluzbi so dodal se en sestanek lol..
1614	1	odlicno, support odgovarja ze 3 dni haha! 🙄
1615	1	res fajn, v sluzbi so dodal se en sestanek lol.. #super 🙃
1616	1	top, app je pozru vse neshranjeno jao!
1617	1	hudo, app je pozru vse neshranjeno ampak ok... @firma #krasno
1618	1	krasno, zgresu sm vlak za 20 sekund.. @sosed http://t.co/wO8TxrOsch
1619	1	top, vsi maili so prisli tik pred odhodom ampak ok! 🙃 http://t.co/o1JIqRDTje
1620	1	odlicno, support odgovarja ze 3 dni. #krasno http://t.co/dVrrDXbq2o
1621	1	res fajn, zobozdravnik je bil ob 7ih zjutri pa nc.. #topdan
1622	1	krasno, budilka ni zvonla in sm zamudu jao.. 😬
1623	1	prav lepo, zobozdravnik je bil ob 7ih zjutri tko to je. #super
1624	1	krasno, app je pozru vse neshranjeno..
1625	1	hudo, app je pozru vse neshranjeno no to!
1626	1	krasno, zgresu sm vlak za 20 sekund pa nc.
1627	1	hudo, zobozdravnik je bil ob 7ih zjutri tko to je... 😬 http://t.co/RUS38XE4Rt
1628	1	hudo, support odgovarja ze 3 dni lol! @firma #krasno
1629	1	hudo, tiskalnik je vrgu error pred oddajo pa nc.. @support 🙄
1630	1	prav lepo, zobozdravnik je bil ob 7ih zjutri haha..
1631	1	res fajn, telefon je crknu ravno med klicem lol... 🙄
1632	1	res fajn, update je razbil vse nastavitve... 🙃
1633	1	odlicno, dvigalo ne dela k mam polne roke haha... #seveda 😑
1634	1	odlicno, telefon je crknu ravno med klicem ampak ok.
1635	1	odlicno, zgresu sm vlak za 20 sekund lol. http://t.co/rugjZmEaWY
1636	1	top, support odgovarja ze 3 dni..
1637	1	super, internet je padu med teams callom no to!
1638	1	odlicno, zobozdravnik je bil ob 7ih zjutri pa nc... @sosed #krasno 🤡
1639	1	krasno, parkiral sem 15 minut stran od firme no to. @firma #klasika
1640	1	super, app je pozru vse neshranjeno tko to je. @kolegica #topdan http://t.co/dWgPKa2i51
1641	1	hudo, v sluzbi so dodal se en sestanek haha... @kolegica #topdan
1642	1	super, budilka ni zvonla in sm zamudu no to! @kolega 😬
1643	1	res fajn, parkiral sm 15 minut stran od firme lol... #topdan
1644	1	prav lepo, parkiral sem 15 minut stran od firme no to...
1645	1	top, parkiral sem 15 minut stran od firme lol... #krasno
1646	1	hudo, budilka ni zvonla in sm zamudu..
1647	1	res fajn, sistem me je odjavil tocno ob shranjevanju ampak ok...
1648	1	prav lepo, dvigalo ne dela ko mam polne roke pa nc... 🤡
1649	1	hudo, sistem me je odjavil tocno ob shranjevanju haha.. @firma
1650	1	hudo, dvigalo ne dela ko mam polne roke tko to je.. @kolegica http://t.co/QSImCGhSsp
1651	1	krasno, dvigalo ne dela ko mam polne roke no to... @frend 🙄 http://t.co/hxIyeYpE5I
1652	1	hudo, vsi maili so prisli tik pred odhodom tko to je! http://t.co/lwXd0rIqW5
1653	1	odlicno, klima je crknla na najbolj vroc dan haha. #super
1654	1	res fajn, klima je crknla na najbolj vroc dan haha! #krasno
1655	1	top, app je pozru vse neshranjeno tko to je! @kolegica #topdan
1656	1	hudo, update je razbil vse nastavitve pa nc. #sarkazem
1657	1	super, parkiral sem 15 minut stran od firme lol... #sarkazem 🙃
1658	1	prav lepo, dez je zacel tocno brez deznika no to... #super 😬
1659	1	krasno, dvigalo ne dela ko mam polne roke jao.
1660	1	odlicno, tiskalnik je vrgu error pred oddajo tko to je! @support #super 🤡
1661	1	prav lepo, update je razbil vse nastavitve! @uporabnik #super http://t.co/BBABvq4qjn
1662	1	krasno, v sluzbi so dodal se en sestanek... #klasika http://t.co/e5Cs1r4otG
1663	1	top, tiskalnik je vrgu error pred oddajo! @firma 🙃
1664	1	hudo, app je pozru vse neshranjeno pa nc... #klasika
1665	1	super, dvigalo ne dela ko mam polne roke no to.. @uporabnik #sarkazem 😑
1666	1	top, zobozdravnik je bil ob 7ih zjutri lol... @firma #klasika http://t.co/xaCXQyHzG7
1667	1	krasno, zobozdravnik je bil ob 7ih zjutri tko to je..
1668	1	top, tiskalnik je vrgu error pred oddajo jao.. @uporabnik #sarkazem
1669	1	hudo, budilka ni zvonla in sm zamudu ampak ok! @firma #sarkazem
1670	1	prav lepo, dez je zacel tocno brez deznika ampak ok.. #krasno 😑
1671	1	super, sistem me je odjavil tocno ob shranjevanju jao. @servis #klasika http://t.co/80eutFagUI
1672	1	super, telefon je crknu ravno med klicem haha.. http://t.co/GhBEVcWTJe
1673	1	top, support odgovarja ze 3 dni jao... #sarkazem 😬
1674	1	top, zgresu sm vlak za 20 sekund.. #sarkazem
1675	1	top, telefon je crknu ravno med klicem pa nc! @frend 😑
1676	1	prav lepo, internet je padu med teams callom pa nc...
1677	1	res fajn, dvigalo ne dela ko mam polne roke jao!
1678	1	hudo, parkiral sm 15 minut stran od firme haha. @sosed #klasika
1679	1	super, budilka ni zvonla in sm zamudu haha! @kolegica
1680	1	prav lepo, support odgovarja ze 3 dni tko to je..
1681	1	super, klima je crknla na najbolj vroc dan tko to je... #sarkazem
1682	1	prav lepo, v sluzbi so dodal se en sestanek tko to je... @kolegica #klasika
1683	1	super, internet je padu med teams callom pa nc. @sosed 😑
1684	1	super, update je razbil vse nastavitve no to. http://t.co/ktg9fca5W3
1685	1	hudo, update je razbil vse nastavitve pa nc..
1686	1	super, dez je zacel tocno brez deznika lol! #klasika 🤡 http://t.co/0PRYwFsRyY
1687	1	top, sistem me je odjavil tocno ob shranjevanju jao! @kolega #krasno 😬 http://t.co/SrutoDz5PP
1688	1	odlicno, sistem me je odjavil tocno ob shranjevanju haha... #super 🙃
1689	1	hudo, vsi maili so prisli tik pred odhodom tko to je!
1690	1	prav lepo, budilka ni zvonla in sm zamudu jao... http://t.co/1kpf2uciFE
1691	1	res fajn, v sluzbi so dodal se en sestanek no to... #klasika http://t.co/DZFnuOTFG3
1692	1	krasno, v sluzbi so dodal se en sestanek tko to je.
1693	1	super, sistem me je odjavil tocno ob shranjevanju jao. #seveda
1694	1	top, dvigalo ne dela ko mam polne roke haha... http://t.co/onYoaceXH3
1695	1	prav lepo, telefon je crknu ravno med klicem lol.
1696	1	hudo, parkiral sm 15 minut stran od firme tko to je.. @firma 😑
1697	1	odlicno, vsi maili so prisli tik pred odhodom no to.. 😑
1698	1	hudo, sistem me je odjavil tocno ob shranjevanju lol. @uporabnik 🤡
1699	1	super, dez je zacel tocno brez deznika jao.
1700	1	krasno, vsi maili so prisli tik pred odhodom pa nc.. #sarkazem
1701	1	super, tiskalnik je vrgu error pred oddajo pa nc!
1702	1	odlicno, zobozdravnik je bil ob 7ih zjutri.. #klasika
1703	1	top, v sluzbi so dodal se en sestanek ampak ok.
1704	1	krasno, dez je zacel tocno brez deznika tko to je.. @uporabnik #sarkazem 🤡 http://t.co/PxvUatCifG
1705	1	hudo, internet je padu med teams callom no to...
1706	1	super, dvigalo ne dela ko mam polne roke haha.. #krasno 🤡
1707	1	top, vsi maili so prisli tik pred odhodom tko to je!
1708	1	super, sistem me je odjavil tocno ob shranjevanju jao!
1709	1	res fajn, internet je padu med teams callom pa nc.. @kolega #sarkazem http://t.co/dtVU4eS51H
1710	1	krasno, sistem me je odjavil tocno ob shranjevanju pa nc... @sosed #super 🙃 http://t.co/f6a3cYzgj6
1711	1	hudo, parkiral sem 15 minut stran od firme pa nc.. #sarkazem http://t.co/TYQozQ2JT0
1712	1	prav lepo, parkiral sm 15 minut stran od firme... @kolegica #klasika
1713	1	res fajn, parkiral sem 15 minut stran od firme pa nc... #super
1714	1	hudo, internet je padu med teams callom haha! @firma
1715	1	top, v sluzbi so dodal se en sestanek lol. http://t.co/gmiSW1uzOQ
1716	1	prav lepo, v sluzbi so dodal se en sestanek no to! 😬
1717	1	prav lepo, zgresu sm vlak za 20 sekund lol.
1718	1	top, klima je crknla na najbolj vroc dan pa nc.. http://t.co/Csnm107qDB
1719	1	top, telefon je crknu ravno med klicem haha... @support
1720	1	odlicno, sistem me je odjavil tocno ob shranjevanju tko to je. #sarkazem
1721	1	krasno, app je pozru vse neshranjeno ampak ok.
1722	1	prav lepo, v sluzbi so dodal se en sestanek no to. #topdan
1723	1	odlicno, support odgovarja ze 3 dni jao. @support #sarkazem
1724	1	prav lepo, telefon je crknu ravno med klicem pa nc. @sosed 😬
1725	1	odlicno, tiskalnik je vrgu error pred oddajo pa nc... @firma #krasno 🙃
1726	1	prav lepo, internet je padu med teams callom lol... @firma 🤡
1727	1	krasno, parkiral sem 15 minut stran od firme... http://t.co/0YnzufK5rA
1728	1	res fajn, zobozdravnik je bil ob 7ih zjutri ampak ok! 😑
1729	1	super, app je pozru vse neshranjeno haha! #sarkazem 😑
1730	1	hudo, sistem me je odjavil tocno ob shranjevanju tko to je! #seveda 🤡 http://t.co/k0AfjezARk
1731	1	odlicno, dvigalo ne dela ko mam polne roke ampak ok! 😬
1732	1	krasno, dez je zacel tocno brez deznika lol.. 🤡
1733	1	krasno, dez je zacel tocno brez deznika pa nc. @uporabnik #topdan
1734	1	krasno, update je razbil vse nastavitve tko to je! 🙃
1735	1	krasno, tiskalnik je vrgu error pred oddajo haha. #sarkazem 😬
1736	1	top, budilka ni zvonla in sm zamudu haha. #topdan http://t.co/VCQ9ucabPb
1737	1	hudo, telefon je crknu ravno med klicem pa nc.. @firma
1738	1	krasno, zobozdravnik je bil ob 7ih zjutri. #topdan 🙄
1739	1	hudo, sistem me je odjavil tocno ob shranjevanju lol!
1740	1	hudo, tiskalnik je vrgu error pred oddajo no to! @uporabnik #seveda 😬
1741	1	super, zgresu sm vlak za 20 sekund.. 🙄
1742	1	top, support odgovarja ze 3 dni tko to je. @firma http://t.co/tkJTIcDzoL
1743	1	krasno, dez je zacel tocno brez deznika jao.
1744	1	top, tiskalnik je vrgu error pred oddajo.. 🙄 http://t.co/IGaMq1l6E5
1745	1	krasno, v sluzbi so dodal se en sestanek tko to je! @servis #topdan 😬
1746	1	res fajn, app je pozru vse neshranjeno lol... 🙄
1747	1	super, sistem me je odjavil tocno ob shranjevanju lol. @sosed #topdan
1748	1	hudo, zobozdravnik je bil ob 7ih zjutri lol. #topdan 😑
1749	1	odlicno, telefon je crknu ravno med klicem pa nc...
1750	1	super, parkiral sm 15 minut stran od firme pa nc.. #topdan
1751	1	hudo, zgresu sm vlak za 20 sekund jao. @firma #super 🙄
1752	1	res fajn, internet je padu med teams callom tko to je! #topdan
1753	1	odlicno, internet je padu med teams callom! 🤡
1754	1	super, klima je crknla na najbolj vroc dan.
1755	1	res fajn, support odgovarja ze 3 dni pa nc...
1756	1	super, telefon je crknu ravno med klicem no to! #krasno
1757	1	krasno, budilka ni zvonla in sm zamudu!
1758	1	hudo, internet je padu med teams callom tko to je. #klasika http://t.co/dtehGVrHoy
1759	1	prav lepo, dvigalo ne dela ko mam polne roke! #topdan 😑
1760	1	krasno, budilka ni zvonla in sm zamudu pa nc! #krasno 🙃
1761	1	hudo, sistem me je odjavil tocno ob shranjevanju no to... @support
1762	1	prav lepo, support odgovarja ze 3 dni tko to je... 😑
1763	1	hudo, telefon je crknu ravno med klicem! @firma #seveda http://t.co/2bjCtUgkn3
1764	1	res fajn, zgresu sm vlak za 20 sekund tko to je!
1765	1	top, v sluzbi so dodal se en sestanek lol.. @firma #klasika 🙄
1766	1	hudo, v sluzbi so dodal se en sestanek jao.. @uporabnik #topdan
1767	1	super, internet je padu med teams callom jao... @uporabnik
1768	1	super, sistem me je odjavil tocno ob shranjevanju lol! 😑
1769	1	krasno, klima je crknla na najbolj vroc dan tko to je..
1770	1	hudo, dez je zacel tocno brez deznika pa nc.. 🙄 http://t.co/bFtM8mkllW
1771	1	hudo, parkiral sem 15 minut stran od firme lol! http://t.co/MbIjNCz3Nk
1772	1	top, sistem me je odjavil tocno ob shranjevanju haha!
1773	1	super, sistem me je odjavil tocno ob shranjevanju.. #sarkazem
1774	1	prav lepo, dvigalo ne dela k mam polne roke! @servis #klasika
1775	1	prav lepo, tiskalnik je vrgu error pred oddajo haha. #topdan
1776	1	hudo, dvigalo ne dela ko mam polne roke jao. @kolegica #super
1777	1	super, telefon je crknu ravno med klicem no to... @sosed
1778	1	super, internet je padu med teams callom tko to je! 🙃
1779	1	super, vsi maili so prisli tik pred odhodom pa nc.. @support #seveda
1780	1	krasno, v sluzbi so dodal se en sestanek ampak ok... @support #super 😬
1781	1	krasno, sistem me je odjavil tocno ob shranjevanju tko to je!
1782	1	res fajn, telefon je crknu ravno med klicem pa nc...
1783	1	krasno, tiskalnik je vrgu error pred oddajo lol. @firma #seveda 😑
1784	1	res fajn, zobozdravnik je bil ob 7ih zjutri no to! #krasno 😑
1785	1	super, app je pozru vse neshranjeno... #seveda
1786	1	res fajn, support odgovarja ze 3 dni pa nc! #klasika 😑
1787	1	res fajn, zgresu sm vlak za 20 sekund no to... @servis #krasno 😑
1788	1	hudo, internet je padu med teams callom tko to je...
1789	1	krasno, app je pozru vse neshranjeno no to. @frend
1790	1	super, v sluzbi so dodal se en sestanek lol...
1791	1	hudo, parkiral sem 15 minut stran od firme haha. @support #super 😬
1792	1	super, update je razbil vse nastavitve tko to je...
1793	1	prav lepo, parkiral sem 15 minut stran od firme tko to je! @uporabnik #sarkazem 😑 http://t.co/Nuj9QOau96
1794	1	odlicno, vsi maili so prisli tik pred odhodom tko to je! 🙄 http://t.co/J8U7IHQoMH
1795	1	hudo, telefon je crknu ravno med klicem no to! @support
1796	1	top, klima je crknla na najbolj vroc dan lol.. @support
1797	1	super, tiskalnik je vrgu error pred oddajo lol..
1798	1	odlicno, dez je zacel tocno brez deznika pa nc.. @sosed #seveda 😑 http://t.co/MrW7dM8EGx
1799	1	top, klima je crknla na najbolj vroc dan ampak ok! @firma
1800	1	krasno, dvigalo ne dela ko mam polne roke...
1801	1	super, zobozdravnik je bil ob 7ih zjutri tko to je... 🙃 http://t.co/3kU0qlGCyi
1802	1	hudo, sistem me je odjavil tocno ob shranjevanju no to! @servis
1803	1	top, internet je padu med teams callom jao... #klasika
1804	1	prav lepo, app je pozru vse neshranjeno jao... @firma #klasika
1805	1	top, internet je padu med teams callom tko to je.. http://t.co/tEQZnmMhPF
1806	1	krasno, tiskalnik je vrgu error pred oddajo pa nc... @firma
1807	1	res fajn, zgresu sm vlak za 20 sekund pa nc.. @kolega #super 😑
1808	1	res fajn, v sluzbi so dodal se en sestanek tko to je... #seveda
1809	1	super, vsi maili so prisli tik pred odhodom no to. #seveda
1810	1	super, update je razbil vse nastavitve! @support #klasika
1811	1	res fajn, support odgovarja ze 3 dni no to!
1812	1	res fajn, klima je crknla na najbolj vroc dan ampak ok... #super
1813	1	res fajn, dvigalo ne dela ko mam polne roke tko to je.. @servis #sarkazem
1814	1	super, tiskalnik je vrgu error pred oddajo tko to je.. @servis #sarkazem
1815	1	super, parkiral sem 15 minut stran od firme no to. #krasno
1816	1	krasno, v sluzbi so dodal se en sestanek tko to je! @servis
1817	1	krasno, update je razbil vse nastavitve no to...
1818	1	hudo, dez je zacel tocno brez deznika lol... http://t.co/wm7GXkHYTl
1819	1	super, budilka ni zvonla in sm zamudu haha! http://t.co/T2GzEmIvHV
1820	1	prav lepo, tiskalnik je vrgu error pred oddajo ampak ok!
1821	1	res fajn, vsi maili so prisli tik pred odhodom ampak ok!
1822	1	prav lepo, support odgovarja ze 3 dni haha. 😬
1823	1	top, dez je zacel tocno brez deznika haha! #sarkazem 🙄
1824	1	top, klima je crknla na najbolj vroc dan no to.
1825	1	top, budilka ni zvonla in sm zamudu haha!
1826	1	res fajn, vsi maili so prisli tik pred odhodom tko to je.
1827	1	hudo, support odgovarja ze 3 dni lol! #super
1828	1	prav lepo, internet je padu med teams callom no to... 🙄 http://t.co/edp3DGEgE3
1829	1	res fajn, budilka ni zvonla in sm zamudu haha! #topdan
1830	1	top, zgresu sm vlak za 20 sekund..
1831	1	krasno, dez je zacel tocno brez deznika jao!
1832	1	top, support odgovarja ze 3 dni.
1833	1	krasno, dvigalo ne dela ko mam polne roke pa nc... http://t.co/WNk56UPfmr
1834	1	hudo, v sluzbi so dodal se en sestanek! 🙄
1835	1	krasno, internet je padu med teams callom no to... @firma #topdan
1836	1	prav lepo, dez je zacel tocno brez deznika no to. @sosed #sarkazem 🙄
1837	1	prav lepo, budilka ni zvonla in sm zamudu jao... @firma #klasika 😬
1838	1	krasno, telefon je crknu ravno med klicem no to... #klasika 🤡 http://t.co/fbIyG51Jui
1839	1	krasno, sistem me je odjavil tocno ob shranjevanju tko to je! #seveda http://t.co/UOXnPKhREb
1840	1	super, parkiral sem 15 minut stran od firme ampak ok.
1841	1	hudo, budilka ni zvonla in sm zamudu haha. #seveda
1842	1	res fajn, app je pozru vse neshranjeno ampak ok! @kolegica 🙃
1843	1	hudo, telefon je crknu ravno med klicem tko to je! #super 😑
1844	1	odlicno, telefon je crknu ravno med klicem haha.. @support
1845	1	hudo, dez je zacel tocno brez deznika jao... @kolega #klasika
1846	1	res fajn, sistem me je odjavil tocno ob shranjevanju tko to je! @kolega #super http://t.co/cdhWhmXTzo
1847	1	prav lepo, support odgovarja ze 3 dni lol. #krasno
1848	1	odlicno, zobozdravnik je bil ob 7ih zjutri ampak ok.
1849	1	top, zgresu sm vlak za 20 sekund tko to je... #krasno
1850	1	krasno, vsi maili so prisli tik pred odhodom ampak ok.. #klasika
1851	1	hudo, zobozdravnik je bil ob 7ih zjutri ampak ok... 🙄 http://t.co/mP2myZ5BpB
1852	1	prav lepo, klima je crknla na najbolj vroc dan no to. @kolegica http://t.co/8yAtuKUXdK
1853	1	odlicno, dez je zacel tocno brez deznika pa nc.. @kolega
1854	1	odlicno, vsi maili so prisli tik pred odhodom.. @uporabnik
1855	1	hudo, update je razbil vse nastavitve tko to je... #klasika http://t.co/zLUg47jE7E
1856	1	krasno, vsi maili so prisli tik pred odhodom haha! #sarkazem
1857	1	odlicno, sistem me je odjavil tocno ob shranjevanju pa nc... @servis #seveda
1858	1	top, telefon je crknu ravno med klicem haha... #seveda 😑
1859	1	odlicno, telefon je crknu ravno med klicem lol. http://t.co/wRMFF9K33f
1860	1	res fajn, budilka ni zvonla in sm zamudu no to. #klasika
1861	1	prav lepo, zobozdravnik je bil ob 7ih zjutri ampak ok. @uporabnik #krasno
1862	1	odlicno, tiskalnik je vrgu error pred oddajo no to! #topdan
1863	1	krasno, update je razbil vse nastavitve lol! 😬
1864	1	odlicno, update je razbil vse nastavitve.. @kolega
1865	1	super, update je razbil vse nastavitve haha!
1866	1	odlicno, support odgovarja ze 3 dni jao.
1867	1	prav lepo, app je pozru vse neshranjeno lol.
1868	1	prav lepo, parkiral sm 15 minut stran od firme lol... @frend #klasika
1869	1	top, zobozdravnik je bil ob 7ih zjutri haha...
1870	1	prav lepo, parkiral sem 15 minut stran od firme... @frend 🙃
1871	1	super, tiskalnik je vrgu error pred oddajo lol. 🙄
1872	1	top, v sluzbi so dodal se en sestanek tko to je. #sarkazem 🤡
1873	1	krasno, internet je padu med teams callom tko to je..
1874	1	hudo, sistem me je odjavil tocno ob shranjevanju ampak ok!
1875	1	hudo, klima je crknla na najbolj vroc dan tko to je. http://t.co/FRKJHcH4ay
1876	1	hudo, budilka ni zvonla in sm zamudu pa nc.. #sarkazem
1877	1	prav lepo, support odgovarja ze 3 dni lol... 🙄
1878	1	krasno, dez je zacel tocno brez deznika lol...
1879	1	res fajn, zgresu sm vlak za 20 sekund pa nc. 😬
1880	1	top, support odgovarja ze 3 dni.. #klasika
1881	1	hudo, support odgovarja ze 3 dni haha... @servis #klasika 😬 http://t.co/bOJYs8pc59
1882	1	odlicno, vsi maili so prisli tik pred odhodom tko to je... @sosed #krasno
1883	1	res fajn, klima je crknla na najbolj vroc dan jao...
1884	1	res fajn, dvigalo ne dela ko mam polne roke haha! #sarkazem 🤡
1885	1	prav lepo, support odgovarja ze 3 dni no to! #krasno
1886	1	krasno, zobozdravnik je bil ob 7ih zjutri haha. @kolegica #seveda
1887	1	odlicno, update je razbil vse nastavitve lol... #sarkazem
1888	1	super, zobozdravnik je bil ob 7ih zjutri lol... @uporabnik #klasika
1889	1	odlicno, update je razbil vse nastavitve no to! @support #krasno
1890	1	top, klima je crknla na najbolj vroc dan lol! #krasno http://t.co/GoVDovKxUc
1891	1	krasno, zobozdravnik je bil ob 7ih zjutri no to.. #sarkazem 🙄
1892	1	top, dvigalo ne dela ko mam polne roke lol.. #krasno
1893	1	res fajn, zobozdravnik je bil ob 7ih zjutri lol... @kolega #sarkazem 😬
1894	1	krasno, update je razbil vse nastavitve pa nc... @servis http://t.co/klZHQY3vaH
1895	1	hudo, tiskalnik je vrgu error pred oddajo tko to je! @firma #klasika
1896	1	res fajn, budilka ni zvonla in sm zamudu lol! @kolega
1897	1	prav lepo, sistem me je odjavil tocno ob shranjevanju pa nc... @support #seveda 🙄
1898	1	krasno, zobozdravnik je bil ob 7ih zjutri pa nc... @kolega #topdan
1899	1	odlicno, dvigalo ne dela k mam polne roke haha.
1900	1	krasno, klima je crknla na najbolj vroc dan no to. 😬
1901	1	res fajn, support odgovarja ze 3 dni haha.
1902	1	odlicno, vsi maili so prisli tik pred odhodom no to.. #seveda 😑
1903	1	hudo, internet je padu med teams callom no to.
1904	1	krasno, v sluzbi so dodal se en sestanek no to. #sarkazem 🙃 http://t.co/o3bQxAh4FN
1905	1	odlicno, update je razbil vse nastavitve tko to je. @support #krasno
1906	1	top, sistem me je odjavil tocno ob shranjevanju jao! @uporabnik 🙄
1907	1	top, dvigalo ne dela ko mam polne roke lol... http://t.co/mVbZzlwY67
1908	1	krasno, support odgovarja ze 3 dni ampak ok. http://t.co/aO4sff09nr
1909	1	hudo, dez je zacel tocno brez deznika jao. @uporabnik #klasika
1910	1	krasno, v sluzbi so dodal se en sestanek lol! #seveda
1911	1	krasno, klima je crknla na najbolj vroc dan pa nc... http://t.co/bXAw0J3bKh
1912	1	super, budilka ni zvonla in sm zamudu tko to je..
1913	1	prav lepo, telefon je crknu ravno med klicem lol. @support
